index,epsilon,pvalue,product,gene
CAMK2D,0.212403333333,0.845835626267,0.0154447016065,CAMK2D
NTC_46,0.16346,0.804984637001,0.0153999602103,NTC
NTC_2237,0.06203,0.565937051117,0.0153357930496,NTC
NTC_2348,0.258893333333,0.872498388879,0.0153356414376,NTC
ADCK4,0.27537,0.879796743037,0.0153154323059,ADCK4
STYK1,0.102456666667,0.708822617223,0.0153134227143,STYK1
NTC_2215,0.359233333333,0.906639678085,0.0152908668591,NTC
CAMK2B,0.0329336666667,0.343392853215,0.0152880961617,CAMK2B
NTC_547,0.10928,0.724962531098,0.0152647154817,NTC
NTC_1388,0.181593333333,0.824149523325,0.0152527483018,NTC
EPHB1,0.28652,0.884667953269,0.0152485097567,EPHB1
NTC_159,0.02442,0.238416675618,0.0152054395427,NTC
GRK1,0.136353333333,0.774095126566,0.0151632633404,GRK1
C4A_ENST00000428956.2,0.0632766666667,0.576425459406,0.0151393756687,C4A
C4B_ENST00000435363.2,0.0632766666667,0.576425459406,0.0151393756687,C4B
CDKN1C,0.0367566666667,0.389200941777,0.0150638419926,CDKN1C
NTC_1712,0.140386666667,0.781193586604,0.0150552529619,NTC
ESRRG_ENST00000360012.3,0.221916666667,0.855512477341,0.0150401029504,ESRRG
NTC_361,0.107553333333,0.724962531098,0.0150235270172,NTC
NTC_1522,0.155056666667,0.800211186859,0.0150087692085,NTC
PRKCE,0.0432086666667,0.449568604033,0.0150022230104,PRKCE
CBR1,0.0465166666667,0.47589108935,0.0150012727253,CBR1
NTC_1870,0.0134676666667,0.0775059608815,0.0149580645868,NTC
RAMP2,0.0227363333333,0.220482398894,0.014929269306,RAMP2
NTC_1620,0.0571666666667,0.549349234331,0.0148719927374,NTC
NTC_782,0.06327,0.582761633129,0.0148373874862,NTC
NTC_2040,0.03474,0.374086626575,0.0148349463748,NTC
NTC_494,0.17105,0.819347983096,0.0148012320632,NTC
NTC_811,0.09798,0.706527057174,0.0147823603471,NTC
NTC_1927,0.186841666667,0.833772200338,0.0147516333595,NTC
NTC_831,0.17545,0.824149523325,0.0147367452341,NTC
NTC_384,0.06033,0.57012126755,0.0147224962881,NTC
G6PC2,0.22464,0.860359158481,0.0146735328483,G6PC2
ACVR1C,0.12572,0.764659651619,0.0146503810878,ACVR1C
NTC_2033,0.02302,0.231122970925,0.014644331575,NTC
NTC_2114,0.16906,0.819347983096,0.0146290341573,NTC
CDK13,0.241593333333,0.870068138289,0.0146035281555,CDK13
NTC_315,0.03393,0.374086626575,0.0144890538428,NTC
NTC_300,0.0875566666667,0.683723708915,0.0144573007788,NTC
CFTR,0.22862,0.865211105243,0.014375148904,CFTR
NTC_2355,0.165986666667,0.819347983096,0.0143630936728,NTC
NTC_2146,0.252724666667,0.877362718239,0.0143600238071,NTC
NTC_1829,0.181733333333,0.833772200338,0.0143483172161,NTC
CD80,0.01999,0.191726311584,0.0143391924687,CD80
NTC_1337,0.100556666667,0.720338198663,0.0143256601622,NTC
GZMB,0.19018,0.841005811947,0.0143017267332,GZMB
NEU1,0.0170923333333,0.146048955514,0.0142806709006,NEU1
"CDKL4_ENST00000378803.1,ENST00000395035.3",0.0886666666667,0.69053589347,0.0142588184786,CDKL4
NTC_2141,0.286583333333,0.891982793666,0.0142270063217,NTC
NTC_1304,0.0390066666667,0.433092031074,0.0141757952814,NTC
C1R,0.266116666667,0.884667953269,0.0141626503842,C1R
NTC_2467,0.03632,0.408169480595,0.0141342719945,NTC
SLC6A14,0.0334966666667,0.379084198471,0.0141109504413,SLC6A14
NTC_584,0.08833,0.692811873822,0.0140784485839,NTC
NTC_758,0.0405866666667,0.451420554016,0.014019392443,NTC
INPPL1,0.25095,0.879796743037,0.0139572492906,INPPL1
PAM_ENST00000438793.3,0.111903333333,0.750572106878,0.013944003458,PAM
HMOX2_P2,0.0427733333333,0.472079757473,0.0139434488763,HMOX2
NTC_346,0.20944,0.857935018332,0.0139373115562,NTC
GALNT1_ENST00000269195.5,0.109391,0.745894418454,0.0139279512045,GALNT1
NTC_2297,0.23493,0.872498388879,0.0139161646094,NTC
NTC_690,0.155752666667,0.814553206834,0.0138745319953,NTC
SLC22A5,0.130706666667,0.783564093173,0.0138451655912,SLC22A5
CTSS,0.0738926666667,0.650058692531,0.0138214333948,CTSS
NTC_1942,0.024798,0.277317288867,0.013813057699,NTC
MYLK3_P1,0.0785033333333,0.667930100931,0.0137591994884,MYLK3
RARG_P1,0.397966666667,0.923779370645,0.0137026849613,RARG
PTPN13,0.016262,0.144344394432,0.0136698384545,PTPN13
NTC_495,0.068867,0.634583894779,0.0136019868784,NTC
L3MBTL1_P2,0.02501,0.286984224309,0.0135589708206,L3MBTL1
NTC_798,0.301463333333,0.901750264575,0.013539840222,NTC
NTC_2097,0.194846666667,0.85309103273,0.0134453207972,NTC
NTC_335,0.236583333333,0.877362718239,0.0134428599465,NTC
NTC_1593,0.138663333333,0.800211186859,0.013421970254,NTC
TLR8,0.02702,0.318831044602,0.0134137925321,TLR8
NTC_313,0.159533333333,0.824149523325,0.0133998409215,NTC
MYO3B,0.197226666667,0.855512477341,0.0133667714813,MYO3B
NTC_835,0.121636666667,0.776459078492,0.0133656106104,NTC
NTC_1601,0.05199,0.553473622328,0.0133563907172,NTC
NTC_2453,0.0115963333333,0.0705206672601,0.0133553067705,NTC
NTC_9,0.115933333333,0.767015098812,0.0133550663311,NTC
CTSL_P2,0.0391533333333,0.457003910255,0.0133152688876,CTSL
PRKG1_ENST00000401604.2,0.0496233333333,0.539105421147,0.0133152454747,PRKG1
RNASE4,0.03437,0.409921256458,0.0133114859036,RNASE4
PRKAG3,0.06382,0.619267796987,0.013282314352,PRKAG3
NTC_1782,0.266716666667,0.891982793666,0.0132407549966,NTC
PPP5C,0.227036666667,0.87493007771,0.013174177955,PPP5C
NTC_1157,0.0187703333333,0.199181643503,0.0131533240061,NTC
NTC_2421,0.0697433333333,0.647838282389,0.0131489472039,NTC
NR1I3,0.0690866666667,0.645621608,0.013127982625,NR1I3
NTC_2344,0.0544266666667,0.574320176244,0.0131084409543,NTC
HPN_P2,0.0179133333333,0.185500783276,0.0131063665051,HPN
NTC_1856,0.0450533333333,0.512926047986,0.0130629997959,NTC
NTC_1006,0.033788,0.411676624607,0.0130233748427,NTC
DUSP18,0.0514666666667,0.559688872741,0.0129723445774,DUSP18
CD3E,0.01892,0.206847493168,0.0129478970439,CD3E
NTC_2324,0.01961,0.219321689427,0.0129213901656,NTC
NTC_50,0.0355333333333,0.433092031074,0.0129135171509,NTC
NTC_1430,0.07912,0.688262164657,0.0128369117445,NTC
IKBKB,0.203696666667,0.865211105243,0.0128080216717,IKBKB
MAN2A1,0.10946,0.764659651619,0.0127555736069,MAN2A1
PPP1CA_P2,0.4271,0.933589862391,0.0127463180847,PPP1CA
NTC_1517,0.0252966666667,0.314356571303,0.0127135343973,NTC
BST1,0.163353333333,0.836181974437,0.0126924231156,BST1
KCNH2_P2,0.393083333333,0.928683261568,0.0126307038373,KCNH2
DNPEP,0.21752,0.87493007771,0.0126219576373,DNPEP
NTC_2507,0.0669133333333,0.647838282389,0.0126153977045,NTC
NTC_632,0.0902466666667,0.724962531098,0.0126060549949,NTC
DHRS4L1,0.30286,0.90908580795,0.0125369266798,DHRS4L1
NTC_785,0.103658,0.757605598034,0.0124966793598,NTC
NTC_2225,0.113723333333,0.776459078492,0.0124960822448,NTC
PPP1R3E_P1,0.318413333333,0.913980459107,0.0124382084994,PPP1R3E
PURA_P1,0.197396666667,0.865211105243,0.0124118908078,PURA
NTC_807,0.00894666666667,0.0410417510183,0.0124070057813,NTC
OAZ3_P1,0.0150966666667,0.151255105985,0.0123836440321,OAZ3
SAA1,0.164433333333,0.841005811947,0.0123655515783,SAA1
LTF,0.034149,0.434905705463,0.0123484455543,LTF
CDKN2A_P1,0.02253,0.284199445575,0.0123098687102,CDKN2A
NTC_1186,0.05106,0.574320176244,0.0122975930021,NTC
CDKN3,0.035315,0.449568604033,0.0122615101664,CDKN3
LIMK2,0.26586,0.899307035753,0.0122540214752,LIMK2
NTC_62,0.0728633333333,0.679196651245,0.0122413652643,NTC
MMP11,0.264523333333,0.899307035753,0.0121924118233,MMP11
DRD5,0.228756666667,0.884667953269,0.0121743622211,DRD5
ARPC3_P2,0.0514566666667,0.580646199044,0.0121483227481,ARPC3
NTC_1533,0.0279153333333,0.367487509663,0.012136398224,NTC
NTC_1908,0.109966666667,0.776459078492,0.0120832943475,NTC
NTC_181,0.08433,0.720338198663,0.0120139515511,NTC
NTC_2553,0.266813333333,0.901750264575,0.011983579769,NTC
NTC_1979,0.101525,0.762305956772,0.0119668214545,NTC
NTC_269,0.016947,0.197030135047,0.0119555550955,NTC
NTC_2236,0.0164986666667,0.188594192582,0.0119528168354,NTC
NTC_889,0.0442066666667,0.537067754501,0.0119345145516,NTC
NTC_412,0.01898,0.235967603339,0.0119032617983,NTC
NTC_1099,0.0186566666667,0.231122970925,0.0118685670178,NTC
NTC_204,0.0702833333333,0.679196651245,0.0118079137471,NTC
NTC_593,0.100043333333,0.762305956772,0.0117921763873,NTC
PTPRE_ENST00000254667.3,0.0222466666667,0.295448788603,0.0117800056875,PTPRE
NTC_1737,0.275366666667,0.906639678085,0.0117210588404,NTC
SUCLG1,0.100361,0.764659651619,0.0116952505277,SUCLG1
PPP2R5B_P2,0.119187,0.797827428417,0.0116911764519,PPP2R5B
AMY2B,0.241263333333,0.894423281878,0.0116908743282,AMY2B
NTC_808,0.0478863333333,0.57012126755,0.0116858339922,NTC
SLC12A6_P2,0.19312,0.870068138289,0.0116734734294,SLC12A6
NTC_1095,0.120513333333,0.800211186859,0.0116651340792,NTC
HBA1_P1,0.06232,0.650058692531,0.0116567958367,HBA1
NTC_984,0.205133333333,0.877362718239,0.0116558450315,NTC
NTC_899,0.0680933333333,0.674681135065,0.011637248251,NTC
TSSK1B,0.006257,0.0139033215641,0.0116185071232,TSSK1B
CGA_P1,0.29729,0.913980459107,0.0116130658414,CGA
FES,0.005689,0.00911016395265,0.0116082554886,FES
AKAP6,0.184188666667,0.865211105243,0.0115813993078,AKAP6
MAP3K11_P2,0.131423333333,0.816949905192,0.0115395697038,MAP3K11
STK33,0.134976666667,0.821748080885,0.011508286272,STK33
NTC_595,0.0264456666667,0.367487509663,0.0114974497396,NTC
NTC_948,0.0659483333333,0.670177302551,0.0114624986029,NTC
NTC_43,0.0494833333333,0.587003958959,0.0114484130178,NTC
ALDH3A2,0.0958766666667,0.759954884832,0.011429667317,ALDH3A2
NTC_1227,0.149496666667,0.838592987615,0.0114288368126,NTC
NTC_825,0.0920703333333,0.752914184962,0.0113480848002,NTC
NTC_1919,0.266176666667,0.906639678085,0.0113298839315,NTC
NTC_1115,0.00731133333333,0.0284337979721,0.0113045286294,NTC
NTC_2369,0.10507,0.781193586604,0.0112678466286,NTC
NTC_407,0.0997866666667,0.771732860816,0.011229293644,NTC
NTC_2279,0.118866666667,0.804984637001,0.0111987148966,NTC
NTC_1423,0.181383333333,0.86763887574,0.0111842771846,NTC
NTC_305,0.07004,0.692811873822,0.0111633028282,NTC
TNNI3,0.112886666667,0.797827428417,0.0110731702205,TNNI3
NTC_233,0.0790566666667,0.724962531098,0.0110429861237,NTC
NTC_119,0.02175,0.311396934912,0.0110204132468,NTC
NTC_1281,0.1719,0.862784359016,0.0110184009223,NTC
MGAT1_P1,0.206666666667,0.884667953269,0.0109987389469,MGAT1
NTC_549,0.0164433333333,0.2147244073,0.0109860966382,NTC
SGK1_P1,0.022053,0.318831044602,0.0109479780426,SGK1
NTC_1924,0.0662633333333,0.683723708915,0.0109413592029,NTC
NTC_399,0.192308,0.877362718239,0.0109270990233,NTC
NTC_1368,0.0112026666667,0.105834406774,0.010926779941,NTC
DPEP1_P1,0.0701833333333,0.69965748299,0.0108864538256,DPEP1
NTC_88,0.0658666666667,0.683723708915,0.0108758618567,NTC
NTC_1347,0.24144,0.901750264575,0.0108439689399,NTC
NTC_541,0.269266666667,0.911532632326,0.0108320000251,NTC
NTC_943,0.0960833333333,0.771732860816,0.0108125464086,NTC
KCNH6,0.0551633333333,0.636785301096,0.0108123978199,KCNH6
MAPK4,0.245527333333,0.904194605569,0.0107388961848,MAPK4
NTC_1475,0.0722733333333,0.711120309393,0.0107005669765,NTC
GNAT1_P1,0.183554333333,0.87493007771,0.0106510436717,GNAT1
NTC_1455,0.0237766666667,0.357725781997,0.0106150870858,NTC
NTC_2105,0.249313333333,0.906639678085,0.0106120914527,NTC
CDK5R2,0.0236433333333,0.356115285081,0.0106018925655,CDK5R2
NTC_1255,0.1938,0.882231683084,0.0105460823732,NTC
EEF2_P2,0.06221,0.676937723877,0.0105415643273,EEF2
NTC_2375,0.27771,0.916428943308,0.0105255431046,NTC
NTC_895,0.06043,0.670177302551,0.0105033555142,NTC
PTPN1,0.16647,0.865211105243,0.0104672864931,PTPN1
NTC_528,0.06339,0.683723708915,0.0104669162413,NTC
MARK4,0.379366666667,0.93849898757,0.0104576942005,MARK4
NTC_1691,0.0126543333333,0.150377351855,0.01041220777,NTC
PKIA,0.0736733333333,0.722649344826,0.0103932729716,PKIA
NTC_562,0.0261253333333,0.40120881315,0.0103620788279,NTC
TH_P1,0.2036,0.889543526887,0.0103495573242,TH
HIPK2,0.193530666667,0.884667953269,0.0102996449075,HIPK2
CHRNB4,0.02657,0.409921256458,0.0102905493296,CHRNB4
NTC_336,0.30841,0.926230897649,0.010264111697,NTC
NTC_1151,0.0103826666667,0.103196987864,0.0102407665413,NTC
CHRM5,0.233395333333,0.904194605569,0.0102082656976,CHRM5
NTC_1529,0.253103333333,0.911532632326,0.0101817850199,NTC
SLC16A5,0.853473333333,0.972917905024,0.0101766487688,SLC16A5
LHCGR,0.115886666667,0.816949905192,0.0101753793168,LHCGR
ALK,0.43959,0.948324067406,0.0101295723293,ALK
NTC_1063,0.101696666667,0.795445187509,0.0101076053937,NTC
DGKZ,0.272713333333,0.918878374856,0.0100200248836,DGKZ
NTC_851,0.0774833333333,0.743558840305,0.00997091629742,NTC
DLG4_P1,0.04445,0.597672194229,0.00993621736407,DLG4
NTC_532,0.26205,0.916428943308,0.00993201026451,NTC
NTC_1147,0.0398663333333,0.565937051117,0.00985622823868,NTC
LTC4S,0.193583333333,0.889543526887,0.00984038214804,LTC4S
NTC_1197,0.243553333333,0.911532632326,0.00979760972809,NTC
PTPRG,0.201446666667,0.894423281878,0.00976148190982,PTPRG
PPP1CC,0.01008,0.107847662782,0.00974926776358,PPP1CC
MGST3,0.0799466666667,0.755258982629,0.00974582650939,MGST3
CRP,0.07964,0.755258982629,0.00970844258515,CRP
NTC_355,0.100006666667,0.800211186859,0.00968018345536,NTC
KLK6,0.419536666667,0.948324067406,0.00966747880931,KLK6
NTC_679,0.135043333333,0.848252580644,0.00965219664906,NTC
TPTE2_ENST00000382977.4,0.0249133333333,0.409921256458,0.00964892305729,TPTE2
ZFY,0.0550366666667,0.667930100931,0.00964622065953,ZFY
NTC_2057,0.270713333333,0.92132842666,0.00963347715021,NTC
NTC_929,0.130103333333,0.843419839884,0.00962194647935,NTC
NTC_1815,0.0592133333333,0.688262164657,0.00960713263519,NTC
NTC_969,0.309723333333,0.931136171204,0.00959733569341,NTC
NTC_1089,0.21294,0.901750264575,0.0095639278747,NTC
NTC_1148,0.0697753333333,0.729596917114,0.00955342999582,NTC
HPX,0.157294666667,0.870068138289,0.00950794900536,HPX
CHRND,0.09653,0.797827428417,0.00946872782185,CHRND
NTC_404,0.0735766666667,0.743558840305,0.00946818823114,NTC
NTC_1335,0.127856666667,0.843419839884,0.0094557915787,NTC
NTC_98,0.11252,0.824149523325,0.00945100355511,NTC
NTC_2364,0.0163256666667,0.263896754945,0.00944547484649,NTC
NTC_1546,0.115916666667,0.82895765387,0.00944345891636,NTC
PDXK,0.01012,0.11764498315,0.00940579707196,PDXK
NTC_2518,0.108683333333,0.819347983096,0.00940454392322,NTC
NTC_1091,0.164793333333,0.877362718239,0.009363692991,NTC
DAPK2,0.08206,0.769373120136,0.00934359703046,DAPK2
NTC_2010,0.05538,0.679196651245,0.00930408721813,NTC
NTC_1714,0.163743333333,0.877362718239,0.00930403112579,NTC
NTC_2489,0.0174966666667,0.294026089306,0.00930147526956,NTC
NTC_500,0.04277,0.608426982168,0.00922940392422,NTC
ITGAL,0.0178333333333,0.304078938533,0.00922007692635,ITGAL
NTC_2222,0.0321233333333,0.516910041537,0.00920606648269,NTC
NTC_573,0.22872,0.911532632326,0.00920089766926,NTC
CD46,0.285359666667,0.928683261568,0.00916928582602,CD46
PTPRE_ENST00000419012.2,0.234543333333,0.913980459107,0.00916198719317,PTPRE
AKR1A1,0.113753333333,0.831364289896,0.00912399947373,AKR1A1
NTC_2060,0.344786666667,0.94095438414,0.00911320461617,NTC
FAAH,0.128456666667,0.850671240561,0.00902257140929,FAAH
NTC_2002,0.0280833333333,0.477802655332,0.00900776963585,NTC
CKB,0.0624166666667,0.71803010073,0.0089790962127,CKB
NTC_1862,0.0852966666667,0.785936218999,0.00892311432684,NTC
"ESRRG_ENST00000361395.2,ENST00000366938.2,ENST00000487276.1",0.0277836666667,0.479719230121,0.00886334729718,ESRRG
NTC_2449,0.0868933333333,0.790686808616,0.00886272955977,NTC
NTC_2131,0.07837,0.771732860816,0.00881921174719,NTC
NTC_961,0.0800333333333,0.776459078492,0.00879417694101,NTC
PTPRK_P1,0.224943333333,0.913980459107,0.00878698153514,PTPRK
HS3ST1,0.05977,0.713421140759,0.00876551109751,HS3ST1
NTC_2294,0.0566766666667,0.701944467745,0.0087110474902,NTC
NTC_318,0.0447466666667,0.63898929314,0.00870351388606,NTC
NTC_1264,0.0265433333333,0.470180005828,0.0086992017254,NTC
PPEF2,0.149752666667,0.87493007771,0.00868964607733,PPEF2
NTC_2463,0.0259266666667,0.462625012655,0.00867949327517,NTC
NTC_1669,0.07356,0.762305956772,0.00867056770447,NTC
F2,0.14323,0.870068138289,0.00865778582896,F2
NTC_385,0.03306,0.549349234331,0.00860060781165,NTC
NAGS_P2,0.0112066666667,0.171558084633,0.00857969860977,NAGS
NTC_873,0.0291983333333,0.508958111756,0.00856439555339,NTC
"SCLY_ENST00000254663.6,ENST00000555827.1",0.248463333333,0.923779370645,0.00855502499651,SCLY
ACTA1_P2,0.153386666667,0.879796743037,0.00853100595547,ACTA1
NTC_2081,0.0236666666667,0.436722903866,0.0085151253997,NTC
SULT1B1,0.247006666667,0.923779370645,0.00850486942797,SULT1B1
NTC_1252,0.224276666667,0.916428943308,0.00850035548721,NTC
NTC_575,0.0504133333333,0.679196651245,0.00846966504677,NTC
HADH,0.0481633333333,0.667930100931,0.00844153850824,HADH
NTC_2303,0.0642133333333,0.738895228433,0.00843873248665,NTC
NTC_1779,0.13515,0.86763887574,0.00833348375357,NTC
CLK2,0.0321533333333,0.551409901491,0.00831245463695,CLK2
NTC_1806,0.26571,0.931136171204,0.00823350323546,NTC
NTC_1666,0.01522,0.288383052148,0.00821926064938,NTC
HNF4G_P2,0.323133333333,0.943410451275,0.0081750525911,HNF4G
EPHA5,0.0590066666667,0.727278719613,0.00816057006385,EPHA5
NTC_1165,0.0438533333333,0.652281608388,0.00813763794961,NTC
NTC_777,0.0101933333333,0.159327419702,0.00813131860402,NTC
NTC_1222,0.281173333333,0.936044061931,0.00807071710422,NTC
GSTT2,0.29255,0.93849898757,0.00806448933755,GSTT2
NTC_1011,0.09295,0.819347983096,0.00804311324333,NTC
NTC_577,0.0928733333333,0.819347983096,0.00803647915316,NTC
NTC_1237,0.0521366666667,0.701944467745,0.00801326200049,NTC
HTR2B,0.0686533333333,0.764659651619,0.00800029825229,HTR2B
NTC_732,0.178064333333,0.901750264575,0.00799753189188,NTC
NTC_1744,0.0783233333333,0.790686808616,0.00798862806759,NTC
TFF2,0.02503,0.479719230121,0.0079848921854,TFF2
CXCR1,0.0599863333333,0.736567241984,0.00796544122532,CXCR1
NTC_333,0.0507133333333,0.697372690541,0.00793841486952,NTC
NTC_1365,0.0756803333333,0.785936218999,0.00791712376365,NTC
NTC_1257,0.00786,0.0993391393388,0.00788263371098,NTC
NTC_1893,0.274543333333,0.936044061931,0.00788041152379,NTC
NTC_1414,0.0120366666667,0.221646649245,0.00787605838118,NTC
NTC_1555,0.175346666667,0.901750264575,0.00787547136785,NTC
SLC23A1,0.10827,0.845835626267,0.00787274764802,SLC23A1
NTC_2242,0.0182666666667,0.370777953931,0.00787085269525,NTC
NTC_1654,0.0164066666667,0.33250155052,0.00784577177473,NTC
NTC_1750,0.0992866666667,0.833772200338,0.00783893940939,NTC
EFNB2,0.02203,0.442202379018,0.00780696772385,EFNB2
NTC_433,0.0245533333333,0.481639175292,0.00779023730374,NTC
VAMP2,0.15995,0.894423281878,0.0077506818917,VAMP2
NTC_2416,0.03489,0.599815960823,0.0077449513537,NTC
NTC_2180,0.06142,0.74823187893,0.00773669612496,NTC
NTC_289,0.130601666667,0.872498388879,0.00773623756689,NTC
GRM7_P1,0.06793,0.769373120136,0.00773471296952,GRM7
NTC_818,0.248793333333,0.931136171204,0.00770930983012,NTC
GRM7_P2,0.0544966666667,0.722649344826,0.00768797483541,GRM7
NTC_1847,0.246963333333,0.931136171204,0.00765260398193,NTC
NTC_1400,0.0647246666667,0.762305956772,0.00762914089835,NTC
NTC_916,0.0579766666667,0.738895228433,0.0076191276028,NTC
NTC_2140,0.114076666667,0.857935018332,0.00759130082421,NTC
ACP5_P2,0.06499,0.764659651619,0.00757340333195,ACP5
NTC_1404,0.00896766666667,0.143497481451,0.00756113945619,NTC
NTC_996,0.227043333333,0.926230897649,0.00755616916894,NTC
NTC_2217,0.0530133333333,0.720338198663,0.00755246790264,NTC
NTC_2139,0.0349566666667,0.608426982168,0.00754335273582,NTC
NTC_397,0.24216,0.931136171204,0.00750376404162,NTC
MATK,0.251413333333,0.933589862391,0.00750314754717,MATK
SIGMAR1,0.458776666667,0.963075965821,0.00749616074688,SIGMAR1
NTC_2433,0.0139333333333,0.291195379515,0.0074656962507,NTC
CANT1,0.0675766666667,0.778825506144,0.00733611171515,CANT1
NTC_1805,0.08464,0.819347983096,0.00732403555584,NTC
ENO3_P1,0.0110446666667,0.218166224081,0.00730287149122,ENO3
NTC_152,0.133936666667,0.882231683084,0.00728847842861,NTC
NTRK2,0.0230266666667,0.483564107425,0.00726597122789,NTRK2
GALE,0.03294,0.601963877868,0.007260949994,GALE
NTC_1263,0.0917766666667,0.833772200338,0.00724600546427,NTC
NTC_673,0.0302,0.57853366825,0.00717767512778,NTC
NTC_2530,0.01954,0.429478684561,0.00717232085755,NTC
PIK3R3,0.183183333333,0.913980459107,0.00715570692268,PIK3R3
NTC_1199,0.18799,0.916428943308,0.00712504716514,NTC
NTC_2083,0.0377083333333,0.647838282389,0.00710927999066,NTC
NTC_373,0.028008,0.557613123319,0.00710470572115,NTC
EEF2K,0.00538066666667,0.0478954868555,0.00710089489756,EEF2K
NTC_774,0.0816166666667,0.819347983096,0.00706242165189,NTC
NTC_223,0.13529,0.887105102149,0.00703845182182,NTC
NTC_1826,0.320073333333,0.950781578876,0.00701576459341,NTC
NTC_596,0.0946366666667,0.843419839884,0.0069989670389,NTC
NTC_586,0.0702233333333,0.795445187509,0.00697947893502,NTC
PDE3B,0.00971666666667,0.195961197496,0.00687774734351,PDE3B
DHRS4L2_ENST00000382755.4,0.07006,0.797827428417,0.00687225806691,DHRS4L2
NTC_2290,0.0166366666667,0.387503062398,0.00684972927014,NTC
RETSAT,0.06267,0.778825506144,0.00680344479635,RETSAT
HAO2,0.0430533333333,0.695091171159,0.00680062823138,HAO2
NTC_227,0.0759233333333,0.814553206834,0.00676329169872,NTC
NTC_1303,0.0112903333333,0.253487959379,0.0067295203657,NTC
NTC_529,0.0819433333333,0.82895765387,0.00667573114424,NTC
NTC_1685,0.03425,0.63898929314,0.00666184484351,NTC
NTC_489,0.173619333333,0.916428943308,0.00658038160956,NTC
ADCK1,0.0475733333333,0.727278719613,0.00657935012717,ADCK1
ALPI,0.072794,0.812158579991,0.0065776049302,ALPI
